0 0.00286542 0.000164151 0.000164151 0.000164151 0.00133767 0.000513276 0.000513276 0.000513276 0
0.5175 0.644754 0.0145722 0.0145722 0.0145722 0.163288 0.0140279 0.0140279 0.0140279 0.89457
1.035 0.784109 0.0148946 0.0148946 0.0148946 0.126344 0.0147315 0.0147315 0.0147315 1
1.5525 0.804286 0.0161586 0.0161586 0.0161586 0.0988426 0.0159053 0.0159053 0.0159053 1
2.07 0.801771 0.0166362 0.0166362 0.0166362 0.0984302 0.0164049 0.0164049 0.0164049 1
2.5875 0.796206 0.0165908 0.0165908 0.0165908 0.10427 0.0163576 0.0163576 0.0163576 1
3.105 0.791759 0.01629 0.01629 0.01629 0.110472 0.016074 0.016074 0.016074 1
3.6225 0.790827 0.0161189 0.0161189 0.0161189 0.112437 0.0159005 0.0159005 0.0159005 1
4.14 0.792017 0.0161112 0.0161112 0.0161112 0.111292 0.0158935 0.0158935 0.0158935 1
4.6575 0.794097 0.0162398 0.0162398 0.0162398 0.108453 0.016018 0.016018 0.016018 1
5.175 0.796022 0.0163983 0.0163983 0.0163983 0.105587 0.0161729 0.0161729 0.0161729 1
5.6925 0.797643 0.016487 0.016487 0.016487 0.103439 0.0162601 0.0162601 0.0162601 1
6.21 0.798118 0.0164281 0.0164281 0.0164281 0.103328 0.0161975 0.0161975 0.0161975 1
6.7275 0.796152 0.0161717 0.0161717 0.0161717 0.106807 0.0159495 0.0159495 0.0159495 1
7.245 0.790642 0.0158391 0.0158391 0.0158391 0.114322 0.0156139 0.0156139 0.0156139 1
7.7625 0.783659 0.0155225 0.0155225 0.0155225 0.123144 0.0153181 0.0153181 0.0153181 1
8.28 0.781038 0.0154509 0.0154509 0.0154509 0.12627 0.0152197 0.0152197 0.0152197 1
8.7975 0.785447 0.0154334 0.0154334 0.0154334 0.12175 0.0152779 0.0152779 0.0152779 1
9.315 0.691372 0.0160882 0.0160882 0.0160882 0.107836 0.0154567 0.0154567 0.0154567 0.89457
9.8325 0.00307395 0.000187831 0.000187831 0.000187831 0.000897841 0.000582462 0.000582462 0.000582462 0
